ID,Adj Close
5036,90.923
5037,79.5
5038,89.811
5039,101.085
5040,98.403
5041,100.61
5042,99.628
5043,95.417
5044,90.623
5045,94.31
5046,93.446
5047,94.305
5048,88.889
5049,89.769
5050,90.426
5051,90.567
5052,98.51
5053,99.18
5054,94.941
5055,94.581
5056,93.204
5057,96.835
5058,93.07
5059,90.913
5060,90.032
5061,84.439
5062,85.419
5063,89.753
5064,85.749
5065,84.406
5066,76.065
5067,76.389
5068,74.92
5069,72.798
5070,76.27
5071,77.263
5072,75.197
5073,72.965
5074,73.599
5075,75.403
5076,73.464
5077,72.308
5078,73.857
5079,72.836
5080,67.426
5081,64.098
5082,64.333
5083,64.576
5084,66.145
5085,66.945
5086,69.129
5087,67.286
5088,65.396
5089,65.228
5090,69.039
5091,70.549
5092,70.192
5093,70.823
5094,69.922
5095,69.225
5096,68.989
5097,70.562
5098,70.315
5099,72.573
5100,74.221
5101,77.969
5102,77.06
5103,75.149
5104,73.517
5105,72.616
5106,66.852
5107,55.824
5108,57.658
5109,55.541
5110,56.361
5111,55.682
5112,54.32
5113,56.057
5114,56.058
5115,56.509
5116,56.547
5117,56.853
5118,56.844
5119,55.412
5120,57.788
5121,57.399
5122,59.431
5123,57.776
5124,56.297
5125,55.983
5126,56.714
5127,56.975
5128,54.944
5129,52.923
5130,54.884
5131,53.492
5132,54.035
5133,54.934
5134,54.938
5135,53.744
5136,49.628
5137,50.068
5138,56.939
5139,56.775
5140,59.914
5141,58.127
5142,59.87
5143,58.421
5144,58.781
5145,58.584
5146,58.597
5147,58.625
5148,61.573
5149,63.303
5150,64.269
5151,61.843
5152,60.53
5153,61.955
5154,63.841
5155,61.899
5156,61.34
5157,61.111
5158,59.43
5159,57.812
5160,58.565
5161,59.573
5162,56.801
5163,55.624
5164,55.291
5165,50.883
5166,47.616
5167,48.706
5168,44.734
5169,45.83
5170,47.273
5171,48.009
5172,47.057
5173,48.879
5174,47.475
5175,47.711
5176,45.817
5177,45.382
5178,45.193
5179,45.302
5180,45.67
5181,45.64
5182,45.953
5183,44.939
5184,44.644
5185,43.946
5186,44.082
5187,44.451
5188,43.722
5189,43.757
5190,40.374
5191,37.083
5192,40.779
5193,39.92
5194,40.29
5195,39.997
5196,41.965
5197,40.847
5198,40.678
5199,40.63
5200,40.266
5201,41.178
5202,42.843
5203,43.671
5204,42.747
5205,41.34
5206,42.018
5207,39.823
5208,42.416
5209,43.327
5210,43.553
5211,45.816
5212,46.425
5213,45.654
5214,45.216
5215,48.727
5216,49.264
5217,51.081
5218,49.734
5219,58.478
5220,58.053
5221,57.618
5222,61.487
5223,59.409
5224,57.801
5225,57.203
5226,57.648
5227,58.355
5228,54.63
5229,54.532
5230,53.698
5231,56.213
5232,58.763
5233,60.672
5234,60.078
5235,68.159
5236,67.879
5237,70.82
5238,70.232
5239,69.78
5240,68.196
5241,72.493
5242,73.389
5243,74.356
5244,76.468
5245,77.093
5246,74.335
5247,76.597
5248,81.297
5249,80.403
5250,82.99
5251,76.513
5252,75.153
5253,73.251
5254,77.035
5255,71.136
5256,69.625
5257,73.451
5258,75.133
5259,79.537
5260,75.536
5261,71.18
5262,61.014
5263,61.508
5264,59.764
5265,58.543
5266,57.957
5267,60.996
5268,61.144
5269,60.382
5270,62.045
5271,63.026
5272,60.546
5273,51.729
5274,50.168
5275,50.256
5276,48.464
5277,30.931
5278,37.438
5279,34.397
5280,36.437
5281,32.876
5282,33.564
5283,33.684
5284,39.074
5285,38.132
5286,38.342
5287,35.628
5288,38.766
5289,40.491
5290,39.151
5291,40.161
5292,38.918
5293,38.874
5294,37.333
5295,39.138
5296,39.299
5297,39.381
5298,39.874
5299,40.359
5300,40.676
5301,40.67
5302,44.391
5303,44.668
5304,46.32
5305,46.385
5306,42.27
5307,42.319
5308,42.45
5309,41.204
5310,41.054
5311,39.589
5312,42.689
5313,42.745
5314,44.363
5315,42.635
5316,40.828
5317,41.04
5318,41.887
5319,42.937
5320,44.81
5321,44.715
5322,44.689
5323,44.71
5324,46.029
5325,49.181
5326,46.714
5327,47.792
5328,49.458
5329,48.267
5330,47.473
5331,46.787
5332,45.943
5333,47.33
5334,47.882
5335,47.274
5336,42.368
5337,41.7
5338,42.112
5339,43.135
5340,43.945
5341,42.834
5342,43.213
5343,43.641
5344,45.201
5345,45.384
5346,44.172
5347,42.743
5348,44.208
5349,44.033
5350,42.449
5351,42.946
5352,42.432
5353,43.861
5354,44.759
5355,44.652
5356,47.539
5357,45.592
5358,48.125
5359,45.924
5360,47.173
5361,47.638
5362,47.053
5363,46.732
5364,46.668
5365,46.474
5366,46.069
5367,46.68
5368,43.515
5369,44.828
5370,45.095
5371,44.085
5372,43.914
5373,43.877
5374,44.032
5375,43.56
5376,42.68
5377,43.347
5378,43.087
5379,44.188
5380,44.179
5381,42.844
5382,42.564
5383,43.321
5384,41.556
5385,41.408
5386,41.851
5387,41.468
5388,41.699
5389,41.486
5390,41.205
5391,42.067
5392,41.598
5393,43.963
5394,43.318
5395,45.201
5396,44.537
5397,44.246
5398,44.677
5399,44.636
5400,43.92
5401,43.803
5402,43.279
5403,42.035
5404,41.913
5405,42.426
5406,42.553
5407,41.976
5408,43.616
5409,44.936
5410,44.85
5411,44.183
5412,48.805
5413,47.979
5414,52.95
5415,55.575
5416,55.172
5417,56.643
5418,57.998
5419,61.293
5420,56.641
5421,58.469
5422,59.011
5423,59.164
5424,57.246
5425,58.129
5426,57.139
5427,58.289
5428,54.387
5429,54.969
5430,57.741
5431,56.753
5432,59.928
5433,63.827
5434,67.028
5435,65.528
5436,62.005
5437,62.967
5438,59.379
5439,60.311
5440,60.623
5441,62.199
5442,58.581
5443,58.358
5444,56.041
5445,57.354
5446,57.292
5447,62.725
5448,61.114
5449,62.883
5450,58.1
5451,47.774
5452,50.612
5453,47.589
5454,48.054
5455,48.77
5456,47.384
5457,47.898
5458,48.717
5459,49.09
5460,50.817
5461,48.066
5462,49.09
5463,48.39
5464,47.933
5465,48.877
5466,48.463
5467,48.677
5468,47.101
5469,43.39
5470,44.545
5471,43.042
5472,44.961
5473,46.009
5474,46.131
5475,46.01
5476,45.271
5477,45.698
5478,46.284
5479,0.005
5480,0.006
5481,0.006
5482,0.005
5483,0.005
5484,0.005
5485,0.005
5486,0.005
5487,0.005
5488,0.005
5489,0.005
5490,0.005
5491,0.005
5492,0.005
5493,0.005
5494,0.005
5495,0.005
5496,0.005
5497,0.005
5498,0.005
5499,0.005
5500,0.005
5501,0.005
5502,0.005
5503,0.005
5504,0.005
5505,0.005
5506,0.005
5507,0.005
5508,0.005
5509,0.005
5510,0.005
5511,0.005
5512,0.005
5513,0.005
5514,0.005
5515,0.005
5516,0.005
5517,0.005
5518,0.005
5519,0.004
5520,0.004
5521,0.005
5522,0.004
5523,0.004
5524,0.004
5525,0.004
5526,0.004
5527,0.004
5528,0.004
5529,0.004
5530,0.004
5531,0.004
5532,0.004
5533,0.004
5534,0.004
5535,0.004
5536,0.004
5537,0.004
5538,0.004
5539,0.004
5540,0.004
5541,0.004
5542,0.004
5543,0.005
5544,0.005
5545,0.005
5546,0.006
5547,0.007
5548,0.009
5549,0.008
5550,0.008
5551,0.009
5552,0.009
5553,0.008
5554,0.007
5555,0.007
5556,0.007
5557,0.006
5558,0.006
5559,0.006
5560,0.006
5561,0.006
5562,0.006
5563,0.006
5564,0.006
5565,0.006
5566,0.006
5567,0.006
5568,0.006
5569,0.006
5570,0.006
5571,0.006
5572,0.006
5573,0.006
5574,0.006
5575,0.006
5576,0.006
5577,0.006
5578,0.006
5579,0.006
5580,0.006
5581,0.006
5582,0.006
5583,0.006
5584,0.006
5585,0.005
5586,0.005
5587,0.005
5588,0.005
5589,0.005
5590,0.005
5591,0.005
5592,0.005
5593,0.005
5594,0.005
5595,0.005
5596,0.005
5597,0.007
5598,0.006
5599,0.007
5600,0.007
5601,0.006
5602,0.007
5603,0.007
5604,0.007
5605,0.007
5606,0.007
5607,0.008
5608,0.008
5609,0.008
5610,0.008
5611,0.008
5612,0.008
5613,0.008
5614,0.008
5615,0.009
5616,0.009
5617,0.008
5618,0.008
5619,0.008
5620,0.008
5621,0.008
5622,0.008
5623,0.008
5624,0.008
5625,0.008
5626,0.008
5627,0.008
5628,0.008
5629,0.008
5630,0.008
5631,0.008
5632,0.008
5633,0.008
5634,0.008
5635,0.008
5636,0.008
5637,0.008
5638,0.008
5639,0.008
5640,0.008
5641,0.009
5642,0.009
5643,0.009
5644,0.008
5645,0.008
5646,0.008
5647,0.008
5648,0.008
5649,0.008
5650,0.008
5651,0.008
5652,0.008
5653,0.008
5654,0.008
5655,0.008
5656,0.008
5657,0.008
5658,0.008
5659,0.008
5660,0.007
5661,0.007
5662,0.007
5663,0.008
5664,0.008
5665,0.007
5666,0.007
5667,0.007
5668,0.007
5669,0.007
5670,0.006
5671,0.006
5672,0.006
5673,0.006
5674,0.006
5675,0.006
5676,0.006
5677,0.007
5678,0.006
5679,0.007
5680,0.007
5681,0.007
5682,0.007
5683,0.007
5684,0.007
5685,0.007
5686,0.007
5687,0.007
5688,0.007
5689,0.007
5690,0.007
5691,0.007
5692,0.007
5693,0.007
5694,0.007
5695,0.006
5696,0.006
5697,0.006
5698,0.006
5699,0.006
5700,0.006
5701,0.006
5702,0.006
5703,0.006
5704,0.006
5705,0.006
5706,0.006
5707,0.006
5708,0.006
5709,0.006
5710,0.006
5711,0.006
5712,0.006
5713,0.006
5714,0.006
5715,0.006
5716,0.006
5717,0.006
5718,0.006
5719,0.006
5720,0.006
5721,0.006
5722,0.006
5723,0.006
5724,0.006
5725,0.006
5726,0.006
5727,0.006
5728,0.006
5729,0.006
5730,0.006
5731,0.006
5732,0.006
5733,0.006
5734,0.006
5735,0.006
5736,0.007
5737,0.007
5738,0.007
5739,0.007
5740,0.007
5741,0.007
5742,0.007
5743,0.006
5744,0.006
5745,0.006
5746,0.006
5747,0.006
5748,0.006
5749,0.006
5750,0.007
5751,0.007
5752,0.007
5753,0.007
5754,0.007
5755,0.007
5756,0.007
5757,0.007
5758,0.007
5759,0.007
5760,0.007
5761,0.007
5762,0.007
5763,0.007
5764,0.006
5765,0.006
5766,0.006
5767,0.006
5768,0.007
5769,0.007
5770,0.006
5771,0.006
5772,0.006
5773,0.006
5774,0.006
5775,0.006
5776,0.006
5777,0.006
5778,0.006
5779,0.006
5780,0.006
5781,0.006
5782,0.006
5783,0.006
5784,0.006
5785,0.006
5786,0.006
5787,0.006
5788,0.006
5789,0.006
5790,0.006
5791,0.006
5792,0.006
5793,0.006
5794,0.006
5795,0.006
5796,0.006
5797,0.006
5798,0.006
5799,0.006
5800,0.006
5801,0.006
5802,0.006
5803,0.006
5804,0.006
5805,0.006
5806,0.006
5807,0.006
5808,0.006
5809,0.006
5810,0.006
5811,0.006
5812,0.006
5813,0.006
5814,0.006
5815,0.006
5816,0.006
5817,0.006
5818,0.006
5819,0.006
5820,0.006
5821,0.006
5822,0.006
5823,0.006
5824,0.006
5825,0.006
5826,0.006
5827,0.006
5828,0.006
5829,0.008
5830,0.007
5831,0.007
5832,0.007
5833,0.007
5834,0.007
5835,0.007
5836,0.007
5837,0.007
5838,0.007
5839,0.008
5840,0.008
5841,0.008
5842,0.009
5843,0.009
5844,0.009
5845,0.008
5846,0.008
5847,0.008
5848,0.008
5849,0.007
5850,0.007
5851,0.007
5852,0.007
5853,0.008
5854,0.008
5855,0.008
5856,0.008
5857,0.008
5858,0.009
5859,0.008
5860,0.008
5861,0.008
5862,0.008
5863,0.009
5864,0.009
5865,0.009
5866,0.009
5867,0.009
5868,0.009
5869,0.009
5870,0.009
5871,0.008
5872,0.008
5873,0.008
5874,0.008
5875,0.008
5876,0.008
5877,0.008
5878,0.008
5879,0.008
5880,0.008
5881,0.008
5882,0.008
5883,0.008
5884,0.008
5885,0.008
5886,0.008
5887,0.008
5888,0.008
5889,0.008
5890,0.008
5891,0.008
5892,0.008
5893,0.008
5894,0.008
5895,0.008
5896,0.008
5897,0.007
5898,0.007
5899,0.007
5900,0.007
5901,0.007
5902,0.007
5903,0.007
5904,0.007
5905,0.007
5906,0.007
5907,0.007
5908,0.007
5909,0.007
5910,0.006
5911,0.007
5912,0.007
5913,0.007
5914,0.007
5915,0.007
5916,0.007
5917,0.007
5918,0.007
5919,0.007
5920,0.007
5921,0.007
5922,0.007
5923,0.007
5924,0.007
5925,0.007
5926,0.006
5927,0.006
5928,0.006
5929,0.006
5930,0.006
5931,0.006
5932,0.006
5933,0.006
5934,0.006
5935,0.006
5936,0.006
5937,0.006
5938,0.006
5939,0.006
5940,0.007
5941,0.006
5942,0.006
5943,0.006
5944,0.006
5945,0.006
5946,0.007
5947,0.006
5948,0.006
5949,0.007
5950,0.007
5951,0.007
5952,0.007
5953,0.007
5954,0.007
5955,0.007
5956,0.007
5957,0.007
5958,0.007
5959,0.007
5960,0.007
5961,0.007
5962,0.007
5963,0.006
5964,0.006
5965,0.006
5966,0.006
5967,0.006
5968,0.007
5969,0.006
5970,0.006
5971,0.006
5972,0.006
5973,0.006
5974,0.006
5975,0.006
5976,0.006
5977,0.006
5978,0.006
5979,0.006
5980,0.006
5981,0.006
5982,0.006
5983,0.006
5984,0.006
5985,0.006
5986,0.006
5987,0.006
5988,0.006
5989,0.006
5990,0.006
5991,0.006
5992,0.006
5993,0.006
5994,0.006
5995,0.006
5996,0.005
5997,0.006
5998,0.006
5999,0.006
6000,0.006
6001,0.006
6002,0.007
6003,0.007
6004,0.006
6005,0.006
6006,0.006
6007,0.006
6008,0.006
6009,0.006
6010,0.006
6011,0.006
6012,0.006
6013,0.007
6014,0.007
6015,0.007
6016,0.007
6017,0.007
6018,0.011
6019,0.011
6020,0.009
6021,0.01
6022,0.01
6023,0.01
6024,0.01
6025,0.013
6026,0.021
6027,0.022
6028,0.061
6029,0.033
6030,0.037
6031,0.036
6032,0.033
6033,0.036
6034,0.036
6035,0.034
6036,0.034
6037,0.033
6038,0.034
6039,0.034
6040,0.034
6041,0.034
6042,0.033
6043,0.034
6044,0.033
6045,0.03
6046,0.03
6047,0.033
6048,0.032
6049,0.031
6050,0.031
6051,0.032
6052,0.033
6053,0.035
6054,0.044
6055,0.053
6056,0.052
6057,0.055
6058,0.054
6059,0.06
6060,0.079
6061,0.094
6062,0.102
6063,0.142
6064,0.198
6065,0.16
6066,0.186
6067,0.183
6068,0.206
6069,0.215
6070,0.22
6071,0.271
6072,0.35
6073,0.394
6074,0.365
6075,0.328
6076,0.352
6077,0.336
6078,0.318
6079,0.323
6080,0.296
6081,0.246
6082,0.272
6083,0.213
6084,0.23
6085,0.232
6086,0.205
6087,0.247
6088,0.334
6089,0.303
6090,0.295
6091,0.299
6092,0.294
6093,0.285
6094,0.28
6095,0.29
6096,0.286
6097,0.261
6098,0.273
6099,0.254
6100,0.266
6101,0.278
6102,0.259
6103,0.262
6104,0.268
6105,0.285
6106,0.296
6107,0.324
6108,0.296
6109,0.298
6110,0.32
6111,0.311
6112,0.298
6113,0.277
6114,0.276
6115,0.28
6116,0.265
6117,0.263
6118,0.255
6119,0.259
6120,0.26
6121,0.255
6122,0.257
6123,0.255
6124,0.239
6125,0.236
6126,0.233
6127,0.203
6128,0.185
6129,0.205
6130,0.201
6131,0.191
6132,0.171
6133,0.148
6134,0.178
6135,0.189
6136,0.168
6137,0.188
6138,0.183
6139,0.193
6140,0.195
6141,0.192
6142,0.178
6143,0.174
6144,0.173
6145,0.166
6146,0.17
6147,0.165
6148,0.167
6149,0.177
6150,0.173
6151,0.175
6152,0.174
6153,0.185
6154,0.18
6155,0.179
6156,0.193
6157,0.183
6158,0.18
6159,0.179
6160,0.174
6161,0.168
6162,0.17
6163,0.161
6164,0.16
6165,0.157
6166,0.159
6167,0.155
6168,0.159
6169,0.192
6170,0.239
6171,0.247
6172,0.219
6173,0.218
6174,0.213
6175,0.203
6176,0.225
6177,0.219
6178,0.228
6179,0.256
6180,0.248
6181,0.227
6182,0.229
6183,0.205
6184,0.215
6185,0.226
6186,0.224
6187,0.212
6188,0.21
6189,0.213
6190,0.214
6191,0.209
6192,0.201
6193,0.164
6194,0.181
6195,0.179
6196,0.178
6197,0.19
6198,0.184
6199,0.182
6200,0.172
6201,0.174
6202,0.178
6203,0.176
6204,0.181
6205,0.186
6206,0.203
6207,0.196
6208,0.194
6209,0.198
6210,0.207
6211,0.203
6212,0.203
6213,0.215
6214,0.237
6215,0.234
6216,0.239
6217,0.28
6218,0.252
6219,0.261
6220,0.264
6221,0.248
6222,0.26
6223,0.257
6224,0.264
6225,0.256
6226,0.232
6227,0.219
6228,0.215
6229,0.211
6230,0.211
6231,0.204
6232,0.197
6233,0.207
6234,0.205
6235,0.204
6236,0.203
6237,0.202
6238,0.203
6239,0.203
6240,0.201
6241,0.194
6242,0.206
6243,0.208
6244,0.204
6245,0.202
6246,0.206
6247,0.21
6248,0.217
6249,0.217
6250,0.206
6251,0.21
6252,0.197
6253,0.203
6254,0.21
6255,0.213
6256,0.227
6257,0.227
6258,0.229
6259,0.231
6260,0.239
6261,0.233
6262,0.239
6263,0.242
6264,0.245
6265,0.252
6266,0.249
6267,0.254
6268,0.299
6269,0.243
6270,0.251
6271,0.256
6272,0.255
6273,0.253
6274,0.254
6275,0.246
6276,0.233
6277,0.223
6278,0.252
6279,0.245
6280,0.237
6281,0.252
6282,0.374
6283,0.471
6284,0.864
6285,0.756
6286,0.759
6287,0.728
6288,0.778
6289,0.791
6290,0.776
6291,1.193
6292,1.138
6293,1.174
6294,1.044
6295,1.122
6296,1.189
6297,1.4
6298,1.431
6299,2.215
6300,2.159
6301,2.301
6302,2.391
6303,2.481
6304,3.105
6305,3.197
6306,3.049
6307,3.094
6308,3.378
6309,2.456
6310,2.102
6311,1.975
6312,1.951
6313,2.043
6314,2.021
6315,1.861
6316,1.677
6317,1.179
6318,1.306
6319,1.597
6320,1.552
6321,1.579
6322,1.38
6323,1.357
6324,1.337
6325,1.357
6326,1.312
6327,1.217
6328,1.219
6329,1.4
6330,1.324
6331,1.139
6332,1.162
6333,0.963
6334,0.885
6335,0.924
6336,0.816
6337,0.692
6338,0.776
6339,0.724
6340,0.805
6341,0.954
6342,1.071
6343,1.004
6344,1.081
6345,1.027
6346,1.142
6347,1.147
6348,1.138
6349,1.205
6350,1.12
6351,1.144
6352,1.089
6353,1.015
6354,0.942
6355,0.999
6356,0.954
6357,0.943
6358,0.957
6359,0.947
6360,0.905
6361,0.928
6362,0.91
6363,0.908
6364,1.006
6365,0.959
6366,0.923
6367,0.871
6368,0.826
6369,0.85
6370,0.797
6371,0.831
6372,0.801
6373,0.79
6374,0.702
6375,0.697
6376,0.689
6377,0.638
6378,0.659
6379,0.749
6380,0.71
6381,0.694
6382,0.663
6383,0.643
6384,0.641
6385,0.642
6386,0.599
6387,0.578
6388,0.578
6389,0.512
6390,0.51
6391,0.512
6392,0.485
6393,0.501
6394,0.558
6395,0.502
6396,0.496
6397,0.476
6398,0.488
6399,0.5
6400,0.492
6401,0.492
6402,0.54
6403,0.629
6404,0.638
6405,0.632
6406,0.683
6407,0.663
6408,0.657
6409,0.709
6410,0.792
6411,0.924
6412,0.873
6413,0.87
6414,0.877
6415,0.935
6416,0.801
6417,0.852
6418,0.814
6419,0.864
6420,0.873
6421,0.838
6422,0.841
6423,0.859
6424,0.884
6425,0.895
6426,0.905
6427,0.871
6428,0.833
6429,0.814
6430,0.802
6431,0.758
6432,0.685
6433,0.697
6434,0.746
6435,0.741
6436,0.699
6437,0.714
6438,0.667
6439,0.68
6440,0.677
6441,0.7
6442,0.682
6443,0.646
6444,0.6
6445,0.632
6446,0.611
6447,0.613
6448,0.608
6449,0.552
6450,0.601
6451,0.606
6452,0.613
6453,0.623
6454,0.643
6455,0.671
6456,0.661
6457,0.677
6458,0.675
6459,0.678
6460,0.674
6461,0.66
6462,0.588
6463,0.604
6464,0.563
6465,0.535
6466,0.561
6467,0.538
6468,0.535
6469,0.528
6470,0.537
6471,0.55
6472,0.539
6473,0.535
6474,0.487
6475,0.491
6476,0.477
6477,0.482
6478,0.456
6479,0.47
6480,0.448
6481,0.453
6482,0.466
6483,0.461
6484,0.486
6485,0.485
6486,0.49
6487,0.482
6488,0.479
6489,0.492
6490,0.478
6491,0.474
6492,0.445
6493,0.45
6494,0.435
6495,0.439
6496,0.439
6497,0.446
6498,0.483
6499,0.506
6500,0.486
6501,0.476
6502,0.447
6503,0.455
6504,0.449
6505,0.445
6506,0.458
6507,0.46
6508,0.45
6509,0.454
6510,0.454
6511,0.453
6512,0.446
6513,0.435
6514,0.446
6515,0.43
6516,0.441
6517,0.429
6518,0.434
6519,0.414
6520,0.381
6521,0.332
6522,0.347
6523,0.32
6524,0.301
6525,0.298
6526,0.277
6527,0.274
6528,0.282
6529,0.292
6530,0.367
6531,0.327
6532,0.344
6533,0.319
6534,0.335
6535,0.32
6536,0.328
6537,0.328
6538,0.328
6539,0.324
6540,0.337
6541,0.352
6542,0.345
6543,0.335
6544,0.335
6545,0.348
6546,0.343
6547,0.336
6548,0.332
6549,0.284
6550,0.303
6551,0.291
6552,0.279
6553,0.279
6554,0.27
6555,0.264
6556,0.27
6557,0.281
6558,0.277
6559,0.282
6560,0.281
6561,0.272
6562,0.322
6563,0.326
6564,0.45
6565,0.561
6566,0.571
6567,0.571
6568,0.495
6569,0.527
6570,0.516
6571,0.541
6572,0.539
6573,0.571
6574,0.582
6575,0.576
6576,0.521
6577,0.528
6578,0.527
6579,0.519
6580,0.488
6581,0.482
6582,0.49
6583,0.48
6584,0.462
6585,0.383
6586,0.419
6587,0.419
6588,0.403
6589,0.447
6590,0.47
6591,0.468
6592,0.458
6593,0.454
6594,0.459
6595,0.457
6596,0.453
6597,0.462
6598,0.457
6599,0.458
6600,0.459
6601,0.456
6602,0.462
6603,0.442
6604,0.445
6605,0.448
6606,0.456
6607,0.459
6608,0.456
6609,0.463
6610,0.497
6611,0.549
6612,0.536
6613,0.494
6614,0.501
6615,0.507
6616,0.506
6617,0.517
6618,0.51
6619,0.474
6620,0.482
6621,0.472
6622,0.492
6623,0.51
6624,0.478
6625,0.435
6626,0.448
6627,0.426
6628,0.407
6629,0.375
6630,0.375
6631,0.355
6632,0.36
6633,0.391
6634,0.38
6635,0.362
6636,0.373
6637,0.368
6638,0.349
6639,0.352
6640,0.338
6641,0.311
6642,0.302
6643,0.307
6644,0.313
6645,0.304
6646,0.301
6647,0.307
6648,0.3
6649,0.289
6650,0.286
6651,0.288
6652,0.328
6653,0.35
6654,0.352
6655,0.378
6656,0.359
6657,0.362
6658,0.371
6659,0.407
6660,0.381
6661,0.379
6662,0.341
6663,0.377
6664,0.367
6665,0.37
6666,0.353
6667,0.365
6668,0.375
6669,0.36
6670,0.357
6671,0.355
6672,0.368
6673,0.364
6674,0.365
6675,0.371
6676,0.333
6677,0.333
6678,0.329
6679,0.318
6680,0.334
6681,0.327
6682,0.33
6683,0.329
6684,0.324
6685,0.331
6686,0.321
6687,0.321
6688,0.319
6689,0.316
6690,0.318
6691,0.317
6692,0.314
6693,0.309
6694,0.295
6695,0.29
6696,0.32
6697,0.31
6698,0.309
6699,0.311
6700,0.302
6701,0.3
6702,0.299
6703,0.291
6704,0.292
6705,0.312
6706,0.311
6707,0.31
6708,0.303
6709,0.305
6710,0.304
6711,0.302
6712,0.302
6713,0.302
6714,0.303
6715,0.322
6716,0.324
6717,0.333
6718,0.321
6719,0.322
6720,0.333
6721,0.301
6722,0.329
6723,0.319
6724,0.313
6725,0.315
6726,0.317
6727,0.315
6728,0.313
6729,0.305
6730,0.317
6731,0.317
6732,0.315
6733,0.31
6734,0.314
6735,0.313
6736,0.311
6737,0.31
6738,0.314
6739,0.313
6740,0.315
6741,0.32
6742,0.318
6743,0.317
6744,0.319
6745,0.32
6746,0.313
6747,0.312
6748,0.312
6749,0.309
6750,0.304
6751,0.305
6752,0.312
6753,0.309
6754,0.308
6755,0.311
6756,0.309
6757,0.313
6758,0.351
6759,0.342
6760,0.333
6761,0.362
6762,0.354
6763,0.36
6764,0.358
6765,0.349
6766,0.355
6767,0.331
6768,0.326
6769,0.326
6770,0.329
6771,0.321
6772,0.327
6773,0.335
6774,0.337
6775,0.332
6776,0.328
6777,0.322
6778,0.324
6779,0.321
6780,0.302
6781,0.289
6782,0.299
6783,0.297
6784,0.297
6785,0.294
6786,0.309
6787,0.305
6788,0.303
6789,0.308
6790,0.305
6791,0.302
6792,0.302
6793,0.3
6794,0.301
6795,0.297
6796,0.3
6797,0.325
6798,0.31
6799,0.325
6800,0.409
6801,0.456
6802,0.42
6803,0.386
6804,0.373
6805,0.418
6806,0.398
6807,0.398
6808,0.377
6809,0.381
6810,0.385
6811,0.387
6812,0.408
6813,0.434
6814,0.447
6815,0.444
6816,0.422
6817,0.439
6818,0.431
6819,0.445
6820,0.426
6821,0.401
6822,0.403
6823,0.42
6824,0.423
6825,0.412
6826,0.388
6827,0.4
6828,0.394
6829,0.402
6830,0.401
6831,0.406
6832,0.41
6833,0.428
6834,0.448
6835,0.429
6836,0.437
6837,0.43
6838,0.443
6839,0.475
6840,0.468
6841,0.47
6842,0.468
6843,0.467
6844,0.409
6845,0.427
6846,0.429
6847,0.396
6848,0.407
6849,0.4
6850,0.409
6851,0.389
6852,0.379
6853,0.389
6854,0.397
6855,0.402
6856,0.394
6857,0.364
6858,0.33
6859,0.344
6860,0.332
6861,0.306
6862,0.315
6863,0.297
6864,0.311
6865,0.323
6866,0.321
6867,0.333
6868,0.331
6869,0.322
6870,0.31
6871,0.316
6872,0.315
6873,0.324
6874,0.311
6875,0.312
6876,0.311
6877,0.318
6878,0.321
6879,0.318
6880,0.312
6881,0.317
6882,0.32
6883,0.324
6884,0.311
6885,0.312
6886,0.308
6887,0.297
6888,0.299
6889,0.302
6890,0.3
6891,0.297
6892,0.263
6893,0.265
6894,0.262
6895,0.266
6896,0.283
6897,0.283
6898,0.276
6899,0.266
6900,0.271
6901,0.277
6902,0.273
6903,0.27
6904,0.271
6905,0.27
6906,0.257
6907,0.257
6908,0.256
6909,0.259
6910,0.258
6911,0.261
6912,0.263
6913,0.26
6914,0.256
6915,0.252
6916,0.261
6917,0.263
6918,0.26
6919,0.259
6920,0.256
6921,0.255
6922,0.256
6923,0.261
6924,0.262
6925,0.261
6926,0.285
6927,0.314
6928,0.302
6929,0.294
6930,0.289
6931,0.279
6932,0.269
6933,0.235
6934,0.246
6935,0.244
6936,0.244
6937,0.243
6938,0.241
6939,0.256
6940,0.25
6941,0.254
6942,0.248
6943,0.254
6944,0.253
6945,0.258
6946,0.276
6947,0.278
6948,0.282
6949,0.272
6950,0.271
6951,0.273
6952,0.278
6953,0.297
6954,0.289
6955,0.285
6956,0.302
6957,0.295
6958,0.293
6959,0.294
6960,0.293
6961,0.292
6962,0.274
6963,0.278
6964,0.298
6965,0.294
6966,0.298
6967,0.296
6968,0.302
6969,0.297
6970,0.296
6971,0.293
6972,0.296
6973,0.291
6974,0.3
6975,0.301
6976,0.31
6977,0.292
6978,0.277
6979,0.28
6980,0.28
6981,0.275
6982,0.272
6983,0.273
6984,0.27
6985,0.262
6986,0.264
6987,0.265
6988,0.256
6989,0.257
6990,0.251
6991,0.244
6992,0.232
6993,0.236
6994,0.223
6995,0.219
6996,0.222
6997,0.225
6998,0.225
6999,0.23
7000,0.226
7001,0.225
7002,0.22
7003,0.22
7004,0.216
7005,0.223
7006,0.226
7007,0.228
7008,0.23
7009,0.225
7010,0.224
7011,0.222
7012,0.22
7013,0.221
7014,0.217
7015,0.219
7016,0.207
7017,0.184
7018,0.196
7019,0.191
7020,0.195
7021,0.194
7022,0.197
7023,0.191
7024,0.192
7025,0.191
7026,0.19
7027,0.191
7028,0.193
7029,0.197
7030,0.194
7031,0.193
7032,0.193
7033,0.188
