,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1335,2018-05-14,8012.721415973085,2432.5062230384506,12599.14746114154,8012.721415973085,8012.721415973085,-651.8805018108861,-651.8805018108861,-651.8805018108861,14.979410154107049,14.979410154107049,14.979410154107049,-666.8599119649932,-666.8599119649932,-666.8599119649932,0.0,0.0,0.0,7360.840914162199
1336,2018-05-15,8001.260224043876,2346.923695876777,12333.635826888994,8001.2602240438755,8001.2602240438755,-663.7591601602113,-663.7591601602113,-663.7591601602113,3.7892728951161754,3.7892728951161754,3.7892728951161754,-667.5484330553276,-667.5484330553276,-667.5484330553276,0.0,0.0,0.0,7337.501063883665
1337,2018-05-16,7989.799032114664,2315.8927605858357,12549.641833494914,7989.799032114664,7989.799032114664,-643.0783482904291,-643.0783482904291,-643.0783482904291,23.856484388904118,23.856484388904118,23.856484388904118,-666.9348326793332,-666.9348326793332,-666.9348326793332,0.0,0.0,0.0,7346.7206838242355
1338,2018-05-17,7978.33784018546,2458.9161201435795,12313.33441606679,7978.337840185459,7978.337840185459,-653.5644828378748,-653.5644828378748,-653.5644828378748,11.591737013817921,11.591737013817921,11.591737013817921,-665.1562198516928,-665.1562198516928,-665.1562198516928,0.0,0.0,0.0,7324.773357347585
1339,2018-05-18,7966.876648256248,2053.818397127204,12622.673149413144,7966.876648256248,7966.876648256248,-666.2945147080284,-666.2945147080284,-666.2945147080284,-3.8809597055297327,-3.8809597055297327,-3.8809597055297327,-662.4135550024987,-662.4135550024987,-662.4135550024987,0.0,0.0,0.0,7300.58213354822
1340,2018-05-19,7955.4154563270395,2296.6920680533603,12305.39298078261,7955.4154563270395,7955.4154563270395,-671.5169820143609,-671.5169820143609,-671.5169820143609,-12.555161555647361,-12.555161555647361,-12.555161555647361,-658.9618204587135,-658.9618204587135,-658.9618204587135,0.0,0.0,0.0,7283.898474312678
1341,2018-05-20,7943.95426439783,2456.785617724864,12411.500502069473,7943.95426439783,7943.95426439783,-692.8794464269123,-692.8794464269123,-692.8794464269123,-37.78078319086941,-37.78078319086941,-37.78078319086941,-655.0986632360429,-655.0986632360429,-655.0986632360429,0.0,0.0,0.0,7251.074817970918
1342,2018-05-21,7932.493072468622,2344.4413392835468,12189.85716908822,7932.493072468622,7932.493072468622,-636.1724776094,-636.1724776094,-636.1724776094,14.979410154123721,14.979410154123721,14.979410154123721,-651.1518877635236,-651.1518877635236,-651.1518877635236,0.0,0.0,0.0,7296.320594859222
1343,2018-05-22,7921.03188053941,1908.8708323437504,12593.325911605012,7921.03188053941,7921.03188053941,-643.676932023359,-643.676932023359,-643.676932023359,3.7892728950674313,3.7892728950674313,3.7892728950674313,-647.4662049184263,-647.4662049184263,-647.4662049184263,0.0,0.0,0.0,7277.354948516051
1344,2018-05-23,7909.570688610205,2352.765523891115,12216.432045014437,7909.570688610205,7909.570688610205,-620.5331761640235,-620.5331761640235,-620.5331761640235,23.856484388975762,23.856484388975762,23.856484388975762,-644.3896605529993,-644.3896605529993,-644.3896605529993,0.0,0.0,0.0,7289.037512446182
1345,2018-05-24,7898.109496680993,2058.0512349426613,12582.254807469437,7898.109496680993,7898.109496680993,-630.668434085279,-630.668434085279,-630.668434085279,11.591737013943915,11.591737013943915,11.591737013943915,-642.260171099223,-642.260171099223,-642.260171099223,0.0,0.0,0.0,7267.441062595714
1346,2018-05-25,7886.648304751784,2103.141722208635,12592.890026251147,7886.648304751784,7886.648304751784,-645.2735454834375,-645.2735454834375,-645.2735454834375,-3.880959705467745,-3.880959705467745,-3.880959705467745,-641.3925857779698,-641.3925857779698,-641.3925857779698,0.0,0.0,0.0,7241.374759268347
1347,2018-05-26,7875.187112822576,1952.059010970198,12417.535914796232,7875.187112822576,7875.187112822576,-654.6218362502166,-654.6218362502166,-654.6218362502166,-12.555161555566267,-12.555161555566267,-12.555161555566267,-642.0666746946503,-642.0666746946503,-642.0666746946503,0.0,0.0,0.0,7220.565276572359
1348,2018-05-27,7863.725920893367,2248.0939631635556,12080.084131681297,7863.725920893367,7863.725920893367,-682.2971934987287,-682.2971934987287,-682.2971934987287,-37.78078319086615,-37.78078319086615,-37.78078319086615,-644.5164103078625,-644.5164103078625,-644.5164103078625,0.0,0.0,0.0,7181.428727394638
1349,2018-05-28,7852.264728964155,2424.4871347032476,12216.373712622108,7852.264728964155,7852.264728964155,-633.9414572232428,-633.9414572232428,-633.9414572232428,14.979410154036465,14.979410154036465,14.979410154036465,-648.9208673772794,-648.9208673772794,-648.9208673772794,0.0,0.0,0.0,7218.323271740913
1350,2018-05-29,7840.80353703495,2334.2950758090733,12129.063381753262,7840.80353703495,7840.80353703495,-651.6077418996965,-651.6077418996965,-651.6077418996965,3.789272895083593,3.789272895083593,3.789272895083593,-655.3970147947801,-655.3970147947801,-655.3970147947801,0.0,0.0,0.0,7189.195795135253
1351,2018-05-30,7829.342345105738,2602.7670496048486,12090.184329995325,7829.342345105738,7829.342345105738,-640.1381288344957,-640.1381288344957,-640.1381288344957,23.85648438886499,23.85648438886499,23.85648438886499,-663.9946132233606,-663.9946132233606,-663.9946132233606,0.0,0.0,0.0,7189.204216271242
1352,2018-05-31,7817.88115317653,1985.4775899523615,11944.927573358256,7817.88115317653,7817.88115317653,-663.1016299500795,-663.1016299500795,-663.1016299500795,11.591737013859138,11.591737013859138,11.591737013859138,-674.6933669639385,-674.6933669639385,-674.6933669639385,0.0,0.0,0.0,7154.77952322645
1353,2018-06-01,7806.419961247321,1921.2167663052726,12255.461960919734,7806.419961247321,7806.419961247321,-691.2833685773332,-691.2833685773332,-691.2833685773332,-3.8809597056079137,-3.8809597056079137,-3.8809597056079137,-687.4024088717254,-687.4024088717254,-687.4024088717254,0.0,0.0,0.0,7115.136592669988
1354,2018-06-02,7794.958769318113,1765.8266379778138,12101.190046463613,7794.958769318113,7794.958769318113,-714.517287064941,-714.517287064941,-714.517287064941,-12.555161555602522,-12.555161555602522,-12.555161555602522,-701.9621255093384,-701.9621255093384,-701.9621255093384,0.0,0.0,0.0,7080.441482253172
1355,2018-06-03,7783.497577388901,2207.7702056803773,12125.862753206515,7783.497577388901,7783.497577388901,-755.9290413325873,-755.9290413325873,-755.9290413325873,-37.780783190857974,-37.780783190857974,-37.780783190857974,-718.1482581417293,-718.1482581417293,-718.1482581417293,0.0,0.0,0.0,7027.568536056314
1356,2018-06-04,7772.036385459692,2302.3073432370397,12063.961802148478,7772.036385459692,7772.036385459692,-720.6987356141597,-720.6987356141597,-720.6987356141597,14.97941015405313,14.97941015405313,14.97941015405313,-735.6781457682129,-735.6781457682129,-735.6781457682129,0.0,0.0,0.0,7051.337649845532
1357,2018-06-05,7760.575193530483,2109.9123309832366,12209.577668510921,7760.575193530483,7760.575193530483,-750.4296382797853,-750.4296382797853,-750.4296382797853,3.789272895045109,3.789272895045109,3.789272895045109,-754.2189111748303,-754.2189111748303,-754.2189111748303,0.0,0.0,0.0,7010.145555250698
1358,2018-06-06,7749.114001601275,1744.3413239888287,12513.475948127212,7749.114001601275,7749.114001601275,-749.5408474944153,-749.5408474944153,-749.5408474944153,23.856484388931847,23.856484388931847,23.856484388931847,-773.3973318833472,-773.3973318833472,-773.3973318833472,0.0,0.0,0.0,6999.57315410686
1359,2018-06-07,7737.652809672067,1528.9480369060434,12051.982978114935,7737.652809672067,7737.652809672067,-781.2193496163244,-781.2193496163244,-781.2193496163244,11.591737013898367,11.591737013898367,11.591737013898367,-792.8110866302228,-792.8110866302228,-792.8110866302228,0.0,0.0,0.0,6956.433460055742
1360,2018-06-08,7726.1916177428575,1660.3169716842544,11930.012854764042,7726.1916177428575,7726.1916177428575,-815.921985801159,-815.921985801159,-815.921985801159,-3.8809597055016436,-3.8809597055016436,-3.8809597055016436,-812.0410260956573,-812.0410260956573,-812.0410260956573,0.0,0.0,0.0,6910.269631941698
1361,2018-06-09,7714.7304258136455,1886.4156703505623,11814.30916737355,7714.7304258136455,7714.7304258136455,-843.2192468396712,-843.2192468396712,-843.2192468396712,-12.555161555598177,-12.555161555598177,-12.555161555598177,-830.6640852840732,-830.6640852840732,-830.6640852840732,0.0,0.0,0.0,6871.511178973974
1362,2018-06-10,7703.269233884437,1702.1478035476687,12123.382926859458,7703.269233884437,7703.269233884437,-886.0472183179903,-886.0472183179903,-886.0472183179903,-37.780783190891945,-37.780783190891945,-37.780783190891945,-848.2664351270984,-848.2664351270984,-848.2664351270984,0.0,0.0,0.0,6817.222015566447
1363,2018-06-11,7691.808041955229,1636.8177318584617,12037.655904530458,7691.808041955229,7691.808041955229,-849.4770529825597,-849.4770529825597,-849.4770529825597,14.979410154079472,14.979410154079472,14.979410154079472,-864.4564631366392,-864.4564631366392,-864.4564631366392,0.0,0.0,0.0,6842.330988972669
1364,2018-06-12,7680.346850026021,1671.658105676709,12023.15954353027,7680.346850026021,7680.346850026021,-875.087904602166,-875.087904602166,-875.087904602166,3.78927289511593,3.78927289511593,3.78927289511593,-878.8771774972818,-878.8771774972818,-878.8771774972818,0.0,0.0,0.0,6805.258945423855
1365,2018-06-13,7668.885611361864,1841.7018859917061,11934.159376085689,7668.885611361864,7668.885611361864,-867.3611613369782,-867.3611613369782,-867.3611613369782,23.856484389003494,23.856484389003494,23.856484389003494,-891.2176457259818,-891.2176457259818,-891.2176457259818,0.0,0.0,0.0,6801.5244500248855
1366,2018-06-14,7657.424372697716,1703.4346588945943,11939.612414639489,7657.424372697715,7657.424372697715,-889.6313704448088,-889.6313704448088,-889.6313704448088,11.591737013918975,11.591737013918975,11.591737013918975,-901.2231074587278,-901.2231074587278,-901.2231074587278,0.0,0.0,0.0,6767.793002252907
1367,2018-06-15,7645.963134033559,1349.696172741372,12230.23502416428,7645.963134033559,7645.963134033559,-912.5843998963236,-912.5843998963236,-912.5843998963236,-3.880959705540732,-3.880959705540732,-3.880959705540732,-908.7034401907829,-908.7034401907829,-908.7034401907829,0.0,0.0,0.0,6733.378734137235
1368,2018-06-16,7634.501895369411,1465.2903719662113,11589.126663101353,7634.501895369411,7634.501895369411,-926.0948673465952,-926.0948673465952,-926.0948673465952,-12.555161555593836,-12.555161555593836,-12.555161555593836,-913.5397057910013,-913.5397057910013,-913.5397057910013,0.0,0.0,0.0,6708.407028022815
1369,2018-06-17,7623.040656705254,1538.9868693060585,11594.169326198828,7623.040656705254,7623.040656705254,-953.4693460244416,-953.4693460244416,-953.4693460244416,-37.78078319085146,-37.78078319085146,-37.78078319085146,-915.6885628335901,-915.6885628335901,-915.6885628335901,0.0,0.0,0.0,6669.5713106808125
1370,2018-06-18,7611.579418041106,1615.8409810776698,11779.083730892404,7611.579418041106,7611.579418041106,-900.2049834676611,-900.2049834676611,-900.2049834676611,14.979410154034506,14.979410154034506,14.979410154034506,-915.1843936216957,-915.1843936216957,-915.1843936216957,0.0,0.0,0.0,6711.374434573445
1371,2018-06-19,7600.118179376949,1862.7804774206295,11800.151925343607,7600.118179376949,7600.118179376949,-908.3497903835951,-908.3497903835951,-908.3497903835951,3.789272895067184,3.789272895067184,3.789272895067184,-912.1390632786623,-912.1390632786623,-912.1390632786623,0.0,0.0,0.0,6691.768388993354
1372,2018-06-20,7588.6569407128,1197.9346903153757,12351.09080470063,7588.6569407128,7588.6569407128,-882.8828150985732,-882.8828150985732,-882.8828150985732,23.856484388892717,23.856484388892717,23.856484388892717,-906.7392994874659,-906.7392994874659,-906.7392994874659,0.0,0.0,0.0,6705.774125614227
1373,2018-06-21,7577.195702048644,1390.381706625406,12041.515517029726,7577.195702048644,7577.195702048644,-887.650016207496,-887.650016207496,-887.650016207496,11.591737013939586,11.591737013939586,11.591737013939586,-899.2417532214356,-899.2417532214356,-899.2417532214356,0.0,0.0,0.0,6689.545685841148
1374,2018-06-22,7565.734463384495,1735.8581137016959,11613.78238092892,7565.734463384495,7565.734463384495,-893.8468307493764,-893.8468307493764,-893.8468307493764,-3.880959705478746,-3.880959705478746,-3.880959705478746,-889.9658710438977,-889.9658710438977,-889.9658710438977,0.0,0.0,0.0,6671.887632635118
1375,2018-06-23,7554.273224720339,1505.1066871064104,11563.416474563108,7554.273224720339,7554.273224720339,-891.8399377035388,-891.8399377035388,-891.8399377035388,-12.555161555589493,-12.555161555589493,-12.555161555589493,-879.2847761479493,-879.2847761479493,-879.2847761479493,0.0,0.0,0.0,6662.433287016801
1376,2018-06-24,7542.81198605619,1516.2537619589918,11818.640592675732,7542.81198605619,7542.81198605619,-905.3951995099773,-905.3951995099773,-905.3951995099773,-37.780783190875596,-37.780783190875596,-37.780783190875596,-867.6144163191017,-867.6144163191017,-867.6144163191017,0.0,0.0,0.0,6637.416786546213
1377,2018-06-25,7531.3507473920345,1661.5628227274706,11879.378479327193,7531.3507473920345,7531.3507473920345,-840.4218804236182,-840.4218804236182,-840.4218804236182,14.979410154060847,14.979410154060847,14.979410154060847,-855.4012905776791,-855.4012905776791,-855.4012905776791,0.0,0.0,0.0,6690.9288669684165
1378,2018-06-26,7519.889508727885,1648.5199148424622,11999.124067706114,7519.889508727885,7519.889508727885,-839.3198379246301,-839.3198379246301,-839.3198379246301,3.7892728950833505,3.7892728950833505,3.7892728950833505,-843.1091108197135,-843.1091108197135,-843.1091108197135,0.0,0.0,0.0,6680.569670803256
1379,2018-06-27,7508.4282700637295,1443.9091903888948,11451.990354214413,7508.4282700637295,7508.4282700637295,-807.3483045845308,-807.3483045845308,-807.3483045845308,23.856484388959583,23.856484388959583,23.856484388959583,-831.2047889734903,-831.2047889734903,-831.2047889734903,0.0,0.0,0.0,6701.079965479199
1380,2018-06-28,7496.96703139958,1949.06291067241,11766.084199503857,7496.96703139958,7496.96703139958,-808.5524259629536,-808.5524259629536,-808.5524259629536,11.591737013854809,11.591737013854809,11.591737013854809,-820.1441629768084,-820.1441629768084,-820.1441629768084,0.0,0.0,0.0,6688.4146054366265
1381,2018-06-29,7485.505792735425,1304.5022980194053,12007.013618409466,7485.505792735425,7485.505792735425,-814.2388452669704,-814.2388452669704,-814.2388452669704,-3.8809597055746305,-3.8809597055746305,-3.8809597055746305,-810.3578855613958,-810.3578855613958,-810.3578855613958,0.0,0.0,0.0,6671.266947468454
